Ticker,Name,Sector,Industry,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Price,MA10,MA30,Volume / VMA10,EPS RS (%),TTM EPS,Rev RS (%),TTM RPS,TTM PE
8099,大世科,Technology,Information Technology Services,17.4,4.66,-0.03,59.42,18.68,-5.57,91,91.7,79.9,81.84,2.66,-8.26,2.02,-12.49,44.985,45.4
3413,京鼎,Technology,Semiconductor Equipment & Materials,17.23,14.21,22.21,35.26,28.27,0.66,90,366.0,349.4,325.32,1.04,13.14,20.2,0.99,135.179,18.12
4576,大銀微系統,Industrials,Electrical Equipment & Parts,17.13,16.41,18.14,-8.95,8.31,-14.33,90,100.5,95.19,82.86,0.57,499.15,0.17,1.26,17.467,591.18
8069,元太,Technology,Electronic Components,17.13,17.27,18.96,3.13,-3.85,-7.26,90,309.0,297.0,257.43,0.9,-1.88,6.06,7.91,22.718,50.99
6692,進能服,Technology,Solar,17.1,12.19,12.08,-13.4,-30.1,-7.38,90,44.05,41.05,34.51,0.95,83.66,-0.68,-14.73,24.712,
2362,藍天,Technology,Computer Hardware,17.0,18.33,12.8,8.23,-0.53,27.94,90,61.9,58.03,53.44,2.3,-34.22,2.86,-4.71,42.941,21.64
6103,合邦,Technology,Semiconductors,16.92,19.67,2.26,-8.56,-15.99,-11.35,90,51.8,45.47,40.83,0.82,78.7,0.58,12.68,3.296,89.31
8464,億豐,Consumer Cyclical,"Furnishings, Fixtures & Appliances",16.85,19.96,17.45,-10.14,-12.19,-3.37,90,503.0,472.6,401.53,0.76,4.76,21.13,-3.66,95.097,23.81
9105,泰金寶-DR,Technology,Computer Hardware,16.81,9.33,18.91,48.97,2.87,10.31,90,5.62,5.4,5.01,1.05,11.67,0.17,-9.59,16.096,33.06
2615,萬海,Industrials,Marine Shipping,16.4,29.38,21.05,21.88,-29.22,-8.14,90,83.0,83.87,73.37,0.82,99.68,5.29,21.54,41.328,15.69
2426,鼎元,Technology,Semiconductors,16.32,6.43,7.84,-15.96,-17.87,-6.23,90,25.7,21.91,19.58,3.73,992.25,-0.58,0.02,7.842,
4526,東台,Industrials,Specialty Industrial Machinery,16.24,24.7,49.07,38.65,3.59,-0.52,90,31.45,33.12,27.95,0.36,-108.64,-0.68,-29.99,25.778,
6241,易通展,Technology,Communication Equipment,16.11,12.64,-0.89,-14.26,-5.72,-10.12,90,19.0,16.21,14.99,3.05,2220.83,1.5,-5.01,13.404,12.67
4127,天良,Healthcare,Drug Manufacturers—Specialty & Generic,16.01,23.51,42.4,48.44,76.7,-7.92,90,34.65,35.6,36.28,0.31,-353.9,0.22,-37.84,9.314,157.5
6104,創惟,Technology,Semiconductors,15.81,21.04,-9.63,-27.4,-17.11,-2.44,90,148.5,123.4,107.63,0.87,-13.0,1.86,-2.58,29.97,79.84
1799,易威,Healthcare,Drug Manufacturers—Specialty & Generic,15.69,12.28,136.04,108.64,81.4,54.05,90,114.5,173.2,126.11,1.27,52.13,-1.2,25.89,3.094,
1721,三晃,Basic Materials,Chemicals,15.56,45.36,-4.69,-20.35,-15.69,-4.79,90,21.25,19.13,16.28,1.76,63.85,-1.43,-2.44,12.216,
4549,桓達,Technology,Scientific & Technical Instruments,15.31,28.89,40.13,15.32,-10.04,-0.39,90,156.5,163.35,141.51,0.38,-10.85,5.18,-7.48,24.686,30.21
6224,聚鼎,Technology,Electronic Components,15.2,3.69,-6.68,-23.4,-16.94,-11.28,90,75.9,65.19,58.19,1.26,-15.25,1.45,-10.68,31.669,52.34
3049,精金,Technology,Electronic Components,15.14,14.26,-11.42,-20.31,-27.4,-8.84,90,12.15,10.04,9.04,4.01,17.25,-1.31,7.3,1.339,
6228,全譜,Technology,Computer Hardware,14.89,32.44,52.89,28.34,-15.17,-7.24,89,43.15,50.98,39.76,0.3,-36.78,-1.24,17.2,1.692,
3537,堡達,Industrials,Electrical Equipment & Parts,14.86,25.84,11.28,31.34,-10.35,-1.83,89,60.6,57.35,53.43,0.82,-42.45,3.5,-15.19,51.344,17.31
4995,晶達,Technology,Electronic Components,14.71,22.75,20.64,15.98,-10.08,-3.88,89,75.2,74.82,65.54,0.63,14.53,4.44,1.97,30.671,16.94
6143,振曜,Technology,Communication Equipment,14.67,11.91,23.58,8.11,-4.17,-3.58,89,142.5,137.2,125.15,1.03,6.69,6.77,7.58,78.346,21.05
4974,亞泰,Technology,Electronic Components,14.39,18.17,23.88,-15.49,-12.29,-7.58,89,96.8,94.39,79.59,0.44,8.55,5.73,11.48,49.706,16.89
3030,德律,Technology,Scientific & Technical Instruments,14.35,18.84,29.3,64.29,15.96,1.2,89,137.0,145.25,138.87,0.38,14.9,6.11,13.94,23.579,22.42
4513,福裕,Industrials,Specialty Industrial Machinery,14.31,37.67,90.44,29.67,28.08,-10.06,89,44.35,64.84,47.66,0.42,-685.87,1.17,2.07,12.871,37.91
4303,信立,Consumer Cyclical,Footwear & Accessories,14.21,17.05,20.81,14.86,105.71,11.99,89,49.2,47.19,47.99,0.6,-248.15,4.7,16.14,2.527,10.47
1442,名軒,Real Estate,Real Estate Services,13.99,18.13,20.21,16.59,6.38,5.79,89,65.0,65.46,60.35,1.0,95.89,7.91,19.09,25.932,8.22
3284,太普高,Industrials,Specialty Industrial Machinery,13.92,7.18,79.01,44.54,19.9,8.74,89,38.3,48.16,39.22,1.47,74.67,1.65,22.11,10.217,23.21
4566,時碩工業,Industrials,Specialty Industrial Machinery,13.9,17.12,29.82,26.15,-20.51,-10.39,89,86.2,91.0,78.21,0.36,-28.61,3.43,5.46,47.933,25.13
1560,中砂,Industrials,Tools & Accessories,13.53,13.96,15.84,38.28,37.57,25.23,89,326.5,321.2,295.73,0.91,-13.96,6.5,-4.68,45.36,50.23
2882,國泰金,Financial Services,Insurance—Life,13.29,13.13,13.95,0.78,-9.44,-4.9,89,68.0,64.14,58.43,0.9,-13.39,5.81,-15.47,52.836,11.7
8059,凱碩,Technology,Communication Equipment,13.24,9.49,10.1,20.84,40.96,66.55,89,35.3,31.96,30.63,2.7,-230.33,-0.51,23.64,1.665,
5274,信驊,Technology,Semiconductors,13.2,8.34,30.08,16.69,3.34,5.62,89,4585.0,4622.0,4062.67,1.01,27.6,38.97,20.6,109.85,117.65
4935,茂林-KY,Technology,Electronic Components,12.96,13.98,12.95,-5.56,-16.94,-10.26,89,74.0,66.38,62.48,1.03,1.97,3.77,4.49,48.971,19.63
2497,怡利電,Consumer Cyclical,Auto Parts,12.89,26.73,8.1,-22.62,-29.32,-15.74,89,81.2,74.72,62.78,0.7,-2.25,2.36,-0.91,33.738,34.41
2881,富邦金,Financial Services,Insurance—Life,12.88,15.47,18.78,1.02,-5.97,0.05,89,90.7,87.99,77.44,0.6,37.38,7.37,26.85,51.775,12.31
1225,福懋油,Consumer Defensive,Packaged Foods,12.79,42.75,94.45,66.62,-13.08,-8.68,89,107.0,150.85,108.39,1.26,16.79,2.04,-22.3,59.438,52.45
5455,昇益,Real Estate,Real Estate—Development,12.71,13.44,46.22,19.99,30.74,13.63,88,66.6,74.9,65.43,0.12,-1076.5,5.46,-128658.43,43.871,12.2
5438,東友,Industrials,Business Equipment & Supplies,12.65,12.54,-12.0,-21.27,-15.69,-10.47,88,23.9,20.61,19.04,4.63,-283.88,0.16,1.2,14.514,149.38
6605,帝寶,Consumer Cyclical,Auto Parts,12.62,18.7,27.55,22.84,42.45,21.48,88,251.5,250.75,236.0,1.03,-2.0,17.63,-5.43,117.507,14.27
6152,百一,Technology,Communication Equipment,12.43,22.44,15.36,31.34,-18.3,1.17,88,15.75,16.26,13.87,1.93,761.82,0.1,48.16,12.981,157.5
3048,益登,Technology,Electronics & Computer Distribution,12.38,17.66,26.87,60.26,-21.07,-12.82,88,39.15,41.67,35.88,2.07,-352.75,0.42,-21.27,405.981,93.21
5434,崇越,Technology,Electronics & Computer Distribution,12.29,10.37,15.92,4.98,9.55,-4.76,88,296.0,280.5,266.95,1.35,12.81,16.61,-0.73,268.174,17.82
8091,翔名,Technology,Semiconductors,12.19,10.5,15.61,30.35,11.29,-4.84,88,154.0,151.25,141.3,0.68,-7.65,6.7,-1.54,39.718,22.99
5452,佶優,Basic Materials,Specialty Chemicals,12.12,15.33,12.67,39.31,-10.07,5.64,88,34.9,33.98,30.12,0.87,18.99,0.46,-4.8,37.076,75.87
5292,華懋,Industrials,Pollution & Treatment Controls,12.07,16.19,3.97,8.3,14.97,22.88,88,173.5,158.75,151.88,2.38,-6.91,8.97,-23.54,62.107,19.34
3533,嘉澤,Technology,Electronic Components,12.05,-0.16,2.17,13.83,37.57,5.83,88,1635.0,1474.5,1513.0,2.14,11.84,52.16,3.77,239.969,31.35
3511,矽瑪,Technology,Electronic Components,11.97,9.61,-7.7,-23.07,-27.7,-20.47,88,35.45,29.19,27.02,3.27,-0.41,-1.76,-14.43,18.836,
1785,光洋科,Industrials,Metal Fabrication,11.96,15.05,18.18,39.34,3.91,-4.25,88,63.4,63.81,57.36,0.58,-18.63,2.12,7.06,43.736,29.91
5263,智崴,Consumer Cyclical,Leisure,11.92,13.95,16.41,4.54,-19.48,-14.12,88,176.0,181.65,154.37,0.38,-714.5,-1.34,-3.55,14.932,
2243,宏旭-KY,Consumer Cyclical,Auto Parts,11.85,26.81,8.54,-14.63,-31.41,-3.66,88,25.2,25.62,21.13,1.21,-495.25,-0.2,22.18,29.312,
2449,京元電子,Technology,Semiconductors,11.78,-0.56,6.91,10.34,21.98,25.93,88,125.5,116.75,107.69,2.22,13.89,4.89,-31.78,27.917,25.66
6409,旭隼,Industrials,Electrical Equipment & Parts,11.72,14.15,10.19,-10.67,-21.01,-8.5,88,2150.0,2032.5,1813.83,0.74,47.87,40.42,19.01,230.946,53.19
3523,迎輝,Technology,Electronic Components,11.63,11.88,41.19,-26.21,-16.36,-8.85,88,24.9,23.55,20.07,0.99,13.18,-2.5,-2.91,3.609,
2504,國產,Basic Materials,Building Materials,11.58,16.03,38.79,9.29,18.82,-2.93,88,50.0,51.96,47.91,0.61,73.18,3.98,-7.58,18.248,12.56
3324,雙鴻,Technology,Computer Hardware,11.45,11.35,-4.68,46.82,92.33,13.14,88,732.0,633.7,731.2,0.94,20.57,19.25,9.96,163.372,38.03
6156,松上,Technology,Electronic Components,11.43,4.47,6.13,-12.36,-13.91,5.2,87,32.9,29.93,26.22,1.18,-2.36,1.95,3.16,40.892,16.87
3492,長盛,Technology,Electronic Components,11.42,22.26,17.16,25.9,-15.92,-6.82,87,28.15,28.49,24.33,0.45,-6.19,1.3,-4.31,21.143,21.65
1784,訊聯,Healthcare,Diagnostics & Research,11.22,24.63,31.91,63.49,-11.8,-5.74,87,90.9,100.82,87.88,0.48,-22.44,1.17,-9.38,23.004,77.69
910322,康師傅-DR,Consumer Defensive,Packaged Foods,11.07,12.13,-4.79,-17.65,-30.7,-24.83,87,24.75,21.38,19.9,1.57,,2.72,,286.5,9.1
6415,矽力*-KY,Technology,Semiconductors,10.69,9.14,-5.33,-10.74,-27.3,-0.95,87,530.0,455.4,435.77,1.91,50.31,3.23,-0.54,43.997,164.09
8935,邦泰,Basic Materials,Specialty Chemicals,10.67,25.12,24.02,7.48,-9.02,-6.56,87,17.05,17.69,15.35,1.44,17.45,-0.82,-5.73,5.655,
6895,宏碩系統,Industrials,Electrical Equipment & Parts,10.53,16.57,30.38,63.1,-35.23,-23.96,87,175.0,193.4,164.0,0.23,-39.36,3.19,-11.03,11.428,54.86
2393,億光,Technology,Electronic Components,10.44,11.98,29.21,14.79,-2.61,2.11,87,77.2,78.48,72.24,1.24,21.63,4.71,4.35,43.799,16.39
2348,海悅,Real Estate,Real Estate Services,10.38,11.52,59.01,70.61,43.46,18.36,87,169.5,220.2,189.27,0.37,-60.31,16.09,-55.31,64.112,10.53
2357,華碩,Technology,Computer Hardware,10.32,9.17,7.66,-9.91,-4.69,27.59,87,585.0,545.6,494.67,0.73,21.25,43.29,0.99,702.537,13.51
3095,及成,Technology,Electronic Components,10.21,16.1,53.12,35.4,4.4,0.15,87,50.1,57.19,48.94,0.25,2.25,3.08,2.57,54.254,16.27
8043,蜜望實,Technology,Electronic Components,10.17,18.68,46.68,-24.84,-24.48,-6.46,87,37.1,42.78,31.02,0.16,-17.12,0.62,-20.8,59.355,59.84
2924,宏太-KY,Consumer Cyclical,Apparel Manufacturing,10.03,12.79,26.7,-26.26,-17.96,-16.44,87,35.6,38.07,30.49,0.3,20.93,-0.91,148.92,2.553,
8906,花王,Industrials,Specialty Business Services,9.7,11.71,49.78,120.43,-5.33,-5.49,87,37.15,44.82,41.32,0.42,5225.38,-0.6,-6.56,6.178,
2374,佳能,Technology,Electronic Components,9.69,13.72,18.89,50.78,17.84,9.14,87,46.55,47.85,47.58,0.7,-33.48,2.01,-2.36,19.941,23.16
2008,高興昌,Basic Materials,Steel,9.47,13.38,28.87,-8.27,-6.78,6.48,87,31.05,32.34,27.22,0.41,34.22,0.42,-0.95,7.52,73.93
6416,瑞祺電通,Technology,Communication Equipment,9.45,23.91,20.65,11.36,6.82,10.8,87,148.0,143.05,131.95,1.4,18.01,3.89,3.59,53.946,38.05
1727,中華化,Basic Materials,Chemicals,9.29,22.13,0.3,-12.46,-20.47,-11.5,87,38.25,35.48,32.01,0.99,190.56,0.17,5.6,15.439,225.0
3526,凡甲,Technology,Electronic Components,9.29,4.44,1.44,-2.61,13.62,9.36,87,272.5,240.1,236.88,3.03,13.84,12.59,2.7,43.211,21.64
3529,力旺,Technology,Semiconductors,9.26,6.86,-15.27,-14.21,-5.54,9.39,86,3150.0,2567.5,2460.5,1.51,2.03,23.0,-4.46,45.304,136.96
8104,錸寶,Technology,Electronic Components,9.19,17.94,-1.88,26.94,-24.1,-14.07,86,46.95,42.24,39.79,1.38,449.47,-2.62,-15.78,32.417,
3689,湧德,Technology,Electronic Components,9.14,13.78,11.11,2.59,12.89,11.97,86,87.0,87.05,78.05,0.38,1.14,4.29,-21.89,68.671,20.28
3025,星通,Technology,Communication Equipment,9.07,8.41,-14.44,-4.93,6.66,5.34,86,80.8,66.79,68.22,6.62,-8.36,3.15,-36.07,9.036,25.65
8390,金益鼎,Industrials,Waste Management,9.05,14.89,10.54,16.93,-1.75,5.14,86,74.1,74.51,66.57,0.39,35.8,4.08,18.11,42.782,18.16
1436,華友聯,Real Estate,Real Estate—Development,8.87,8.21,40.24,51.32,26.66,23.08,86,137.0,153.65,140.61,0.43,302.99,10.82,116.43,32.856,12.66
6419,京晨科,Industrials,Security & Protection Services,8.84,9.82,19.49,78.11,5.25,11.4,86,104.0,112.25,112.23,0.36,-53.25,6.03,20.23,45.819,17.25
1438,三地開發,Real Estate,Real Estate—Diversified,8.8,6.79,42.73,23.42,22.23,0.01,86,64.0,74.56,64.36,0.58,-72.96,-1.05,-595.78,0.499,
2438,翔耀,Industrials,Electrical Equipment & Parts,8.77,22.47,37.24,103.66,-19.26,0.32,86,42.1,52.82,43.41,0.45,335.11,-1.41,59.41,3.775,
8921,沈氏,Industrials,Specialty Business Services,8.63,46.41,17.29,3.71,-9.96,-8.63,86,21.15,21.99,19.44,1.8,-77.96,-0.21,-14.1,13.345,
2597,潤弘,Industrials,Engineering & Construction,8.63,13.04,25.48,5.74,15.79,-0.91,86,137.0,145.84,133.86,0.52,10.45,9.0,1.87,92.885,15.22
6133,金橋,Industrials,Electrical Equipment & Parts,8.6,15.01,16.31,4.3,-27.06,-21.25,86,20.7,21.45,17.82,1.02,112.25,0.41,19.41,9.229,50.49
3207,耀勝,Technology,Electronic Components,8.55,10.19,18.53,17.56,42.51,5.27,86,141.5,138.75,142.35,1.12,56.19,0.41,43.24,19.665,345.12
6561,是方,Communication Services,Telecom Services,8.5,8.65,18.16,-19.07,-8.76,-7.5,86,467.5,486.15,411.38,0.34,-3.23,12.53,-4.52,43.669,37.31
2888,新光金,Financial Services,Insurance—Life,8.43,13.11,25.92,-13.47,-23.04,-7.92,86,11.9,12.13,10.28,0.58,2.6,1.18,22.95,16.362,10.08
5205,中茂,Technology,Software—Application,8.42,5.99,9.4,-7.03,-25.06,-6.84,86,39.0,38.36,33.76,0.17,9.75,-1.42,47.88,2.184,
6834,天二科技,Technology,Electronic Components,8.19,20.79,7.44,35.75,-20.32,-14.13,86,37.4,37.42,35.01,1.11,120.83,0.02,13.13,11.074,1870.0
3339,泰谷,Technology,Semiconductors,8.1,6.71,30.6,46.21,48.59,18.36,86,39.35,41.39,41.28,0.56,-32.75,0.35,8.42,10.222,112.43
1231,聯華食,Consumer Defensive,Packaged Foods,7.84,8.84,7.61,-2.33,-5.45,-2.93,86,112.0,108.05,99.07,1.32,-11.58,4.22,-15.87,41.334,26.54
3494,誠研,Technology,Computer Hardware,7.78,6.32,-1.6,-14.39,-33.53,-27.16,85,7.98,7.32,6.61,1.21,223.5,-1.29,15.06,5.248,
3426,台興,Technology,Electronic Components,7.74,6.32,11.05,-15.27,-11.03,-6.14,85,53.0,50.98,45.71,0.75,25.35,2.76,1.4,25.808,19.2
2477,美隆電,Technology,Consumer Electronics,7.74,14.74,5.67,-15.5,-8.19,0.67,85,27.9,27.74,24.42,0.62,89.66,1.12,6.69,14.985,24.91
2929,淘帝-KY,Consumer Cyclical,Apparel Manufacturing,7.7,4.21,-29.65,-31.57,-30.01,-12.17,85,13.1,9.54,9.51,4.99,-54.53,-0.56,-59.57,20.677,
4304,勝昱,Consumer Cyclical,Packaging & Containers,7.48,21.15,41.86,-3.55,-30.31,-17.15,85,10.45,12.16,8.85,0.56,-211.92,-3.24,-1.51,11.045,
3062,建漢,Technology,Communication Equipment,7.25,17.17,20.05,8.48,-10.08,-11.12,85,31.1,32.83,28.32,0.57,551.06,-0.24,-29.88,11.176,
6768,志強-KY,Consumer Cyclical,Leisure,7.24,17.57,4.33,-8.7,-5.13,-8.65,85,98.0,92.92,89.85,1.1,58.35,5.28,13.88,81.236,18.56
2540,愛山林,Real Estate,Real Estate Services,6.86,8.84,60.48,60.14,10.02,21.22,85,103.5,119.53,109.72,0.25,4.49,3.61,-0.38,16.005,28.67
1307,三芳,Consumer Cyclical,Textile Manufacturing,6.71,18.18,7.18,-8.77,0.88,1.79,85,36.2,35.55,32.44,1.52,-24.25,2.82,-13.05,25.859,12.84
9949,琉園,Consumer Defensive,Household & Personal Products,6.56,11.13,16.94,4.12,1.05,-1.65,85,24.75,24.88,23.44,0.18,3.79,-0.5,-15.73,4.028,
3066,李洲,Technology,Electronic Components,6.55,7.49,32.96,-6.22,-10.29,-16.1,85,27.35,27.03,23.61,0.38,456.19,0.86,-9.58,2.57,31.8
1725,元禎,Basic Materials,Specialty Chemicals,6.49,9.1,14.85,52.15,34.23,-5.34,85,40.35,40.96,42.23,0.65,-36.42,1.36,-4.86,42.46,29.67
5603,陸海,Industrials,Integrated Freight & Logistics,6.37,9.48,5.28,-2.43,-5.37,-0.37,85,29.0,26.96,25.34,3.92,38.46,2.22,17.76,16.939,13.06
6762,達亞,Healthcare,Medical Devices,6.32,11.23,12.71,-13.15,-15.72,-1.19,85,285.0,278.3,244.46,1.4,116.97,1.03,12.24,14.736,276.7
1615,大山,Industrials,Electrical Equipment & Parts,6.19,12.46,21.58,18.46,21.59,22.72,85,60.3,62.41,59.3,0.66,-0.95,3.64,-8.88,29.938,16.57
8074,鉅橡,Technology,Electronic Components,6.11,7.51,-6.49,-18.06,0.32,-6.21,85,26.0,23.45,22.54,1.57,-39.48,1.02,-3.84,14.9,25.49
5493,三聯,Technology,Electronic Components,5.99,7.35,22.11,33.48,45.11,7.44,85,91.0,91.87,92.92,0.82,39.14,7.37,-5.14,95.255,12.35
8040,九暘,Technology,Semiconductors,5.96,12.14,7.51,19.12,38.22,-7.34,85,82.0,79.82,80.23,0.55,100.88,-2.61,-8.76,9.611,
2489,瑞軒,Industrials,Electrical Equipment & Parts,5.85,4.51,20.99,14.63,-8.21,0.96,85,21.6,22.94,20.96,0.52,-27.06,1.41,10.03,28.747,15.32
5014,建錩,Basic Materials,Steel,5.74,18.48,-4.39,-6.15,-22.49,-10.66,84,18.2,16.73,15.91,3.31,17.49,1.32,0.79,82.334,13.79
6651,全宇昕,Technology,Electronic Components,5.67,22.12,12.0,-24.78,-16.26,-3.72,84,98.2,97.2,81.97,0.98,-3.48,6.15,-5.92,37.758,15.97
3447,展達,Technology,Communication Equipment,5.61,-1.74,1.08,-29.63,-35.9,-25.23,84,44.35,39.62,34.77,5.25,14.75,-2.09,-5.2,24.209,
3017,奇鋐,Technology,Electronic Components,5.57,4.67,-6.05,34.79,40.11,26.64,84,629.0,589.2,637.47,1.03,13.35,16.67,-7.51,167.162,37.73
3617,碩天,Industrials,Electrical Equipment & Parts,5.57,13.37,16.18,-1.85,-0.43,2.32,84,295.0,298.75,277.38,0.95,8.63,20.12,-0.62,131.988,14.66
3522,御嵿,Consumer Cyclical,Restaurants,5.56,4.18,8.32,-27.36,-13.39,28.04,84,23.85,25.02,20.18,0.32,-94.94,-1.89,-50.7,12.769,
1423,利華,Consumer Cyclical,Textile Manufacturing,5.46,12.47,16.36,8.5,-16.8,-5.8,84,43.1,44.4,39.63,1.62,-25.77,0.65,-75.49,1.031,66.31
2883,凱基金,Financial Services,Insurance—Life,5.44,6.39,8.92,-2.2,-6.19,-7.52,84,16.8,16.22,15.21,1.4,-3.77,1.5,23.58,3.06,11.2
2888A,新光金甲特,Financial Services,Insurance—Life,5.44,7.69,14.82,-18.49,-27.54,-17.99,84,36.25,35.79,31.03,0.54,,1.149,22.95,16.362,31.55
1735,日勝化,Basic Materials,Chemicals,5.42,13.04,27.11,-17.62,-14.21,-2.0,84,22.15,22.29,19.17,0.51,-35.02,1.06,-4.2,25.59,20.9
2061,風青,Industrials,Electrical Equipment & Parts,5.36,14.24,8.84,7.08,-19.8,-22.52,84,23.95,24.69,23.22,0.39,132.65,0.32,22.47,21.533,74.84
3516,亞帝歐,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5.33,5.44,2.14,6.38,4.8,-1.29,84,26.8,25.25,24.56,1.42,-82.75,0.23,-12.18,22.064,116.52
8342,益張,Industrials,Business Equipment & Supplies,5.29,8.16,14.57,-1.83,2.94,11.29,84,89.3,86.52,80.47,1.15,3.61,6.58,-4.68,47.253,13.57
8927,北基,Consumer Cyclical,Specialty Retail,5.12,13.14,0.56,-13.57,-4.56,4.01,84,63.2,59.69,56.29,0.97,198.21,1.29,77.54,31.613,48.99
5314,世紀,Technology,Semiconductors,5.08,15.06,-13.88,23.89,350.97,122.5,84,210.0,185.3,227.85,0.96,-16.24,11.4,23.82,24.538,18.42
6693,廣閎科,Technology,Semiconductors,5.02,7.49,3.22,-17.77,-11.45,-6.77,84,89.0,82.35,76.65,1.19,20.92,2.0,-7.38,21.093,44.5
2888B,新光金乙特,Financial Services,Insurance—Life,4.99,6.92,14.7,-17.8,-26.77,-17.57,84,36.2,35.85,31.2,0.42,,1.149,22.95,16.362,31.51
2033,佳大,Basic Materials,Steel,4.94,23.11,-13.6,-20.21,-10.59,12.05,84,20.05,18.62,16.96,0.64,87.82,0.14,-5.04,7.054,143.21
6451,訊芯-KY,Technology,Semiconductors,4.93,0.11,9.42,24.91,11.07,29.38,84,227.0,220.45,209.22,1.29,114.04,2.84,-10.05,45.443,79.93
4994,傳奇,Communication Services,Electronic Gaming & Multimedia,4.8,6.8,13.62,7.23,36.92,-19.44,83,114.0,112.5,117.77,0.47,-142.59,3.27,-16.1,25.306,34.86
5474,聰泰,Technology,Electronic Components,4.75,8.42,14.18,21.62,2.99,-4.92,83,165.5,167.6,156.33,0.53,1.35,6.17,-11.8,31.981,26.82
2495,普安,Technology,Computer Hardware,4.69,21.13,22.46,34.37,-17.21,-8.87,83,29.9,31.75,28.35,1.21,2.4,1.57,-19.0,5.117,19.04
6117,迎廣,Technology,Computer Hardware,4.67,-0.66,3.37,37.87,66.45,138.78,83,105.0,100.0,104.63,1.22,0.11,3.76,-3.67,32.107,27.93
8089,康全電訊,Technology,Communication Equipment,4.63,18.2,54.42,82.93,68.77,121.5,83,94.1,113.96,101.58,0.73,181.64,-0.2,45.28,36.114,
6727,亞泰金屬,Industrials,Specialty Industrial Machinery,4.59,12.27,5.37,-11.43,-19.64,-14.21,83,76.2,75.91,67.83,0.6,12.47,6.02,2.65,54.903,12.66
8438,昶昕,Basic Materials,Chemicals,4.53,9.07,24.86,14.5,-11.19,-4.96,83,39.55,43.23,39.03,0.23,56.08,1.9,7.01,44.848,20.82
4772,台特化,Basic Materials,Specialty Chemicals,4.44,8.8,11.05,15.7,67.0,3.05,83,169.5,168.8,171.43,1.29,49.92,2.0,12.78,4.898,84.75
2316,楠梓電,Technology,Electronic Components,4.4,13.36,-2.4,9.53,6.72,6.82,83,51.5,48.5,48.12,3.88,3.91,6.74,-21.97,18.348,7.64
2867,三商壽,Financial Services,Insurance—Life,4.35,8.14,16.29,9.6,-20.15,-9.39,83,7.27,7.59,6.99,0.82,-0.15,0.19,-6.0,19.008,38.26
6163,華電網,Communication Services,Telecom Services,4.2,8.03,11.33,-0.62,-7.53,1.72,83,25.7,25.36,23.74,0.66,110.79,1.18,-15.95,37.919,21.78
5225,東科-KY,Technology,Consumer Electronics,4.15,15.65,43.14,18.82,69.05,37.6,83,119.5,136.75,124.15,0.88,8.32,10.12,-7.08,166.459,11.81
2402,毅嘉,Technology,Electronic Components,4.12,5.09,0.32,-17.46,-12.84,6.86,83,43.5,41.67,37.66,1.56,18.24,1.93,-3.55,29.844,22.54
2850,新產,Financial Services,Insurance—Property & Casualty,4.1,3.11,7.66,0.3,16.91,12.12,83,97.7,93.49,92.61,1.83,-19.61,10.85,-11.32,64.069,9.0
6197,佳必琪,Technology,Computer Hardware,4.09,12.85,14.39,44.41,87.74,18.0,83,151.5,164.05,162.2,0.65,28.76,7.33,5.86,49.478,20.67
9938,百和,Consumer Cyclical,Textile Manufacturing,3.98,8.54,-4.99,-15.56,-14.48,-5.14,83,73.4,66.32,64.27,1.21,5.3,3.54,-3.84,47.021,20.73
3615,安可,Technology,Electronic Components,3.81,4.47,-1.37,15.33,-4.36,2.25,83,31.6,29.2,27.76,1.96,-103.58,0.51,-17.36,15.918,61.96
6431,光麗-KY,Technology,Electronic Components,3.79,12.6,15.16,-18.78,-43.25,-18.23,83,19.2,19.28,15.78,0.56,-10.22,-2.46,15.41,4.677,
2062,橋椿,Industrials,Building Products & Equipment,3.72,26.81,19.13,-11.8,4.22,3.03,83,34.65,38.0,32.23,0.54,24.15,3.04,-10.2,40.899,11.4
1597,直得,Industrials,Electrical Equipment & Parts,3.71,9.63,19.46,4.13,-8.98,-15.2,82,88.9,98.96,83.46,0.26,-52.06,0.82,-8.63,11.294,108.41
3290,東浦,Industrials,Electrical Equipment & Parts,3.67,7.8,4.91,-13.46,-20.5,-5.68,82,33.25,32.62,29.28,1.33,8.2,1.57,-7.37,16.107,21.18
911868,同方友友-DR,Industrials,Electrical Equipment & Parts,3.55,-0.3,4.92,22.14,-4.98,-2.26,82,1.59,1.53,1.48,3.19,,0.05,,0.18,31.8
8071,能率網通,Technology,Computer Hardware,3.54,8.68,26.56,22.06,-18.67,-8.71,82,20.35,22.36,19.47,0.14,-6.41,-1.11,-8.39,40.134,
4551,智伸科,Consumer Cyclical,Auto Parts,3.49,-5.9,-3.61,-29.4,-29.82,-15.5,82,138.0,125.08,111.52,1.75,-9.27,4.91,-2.72,59.993,28.11
5202,力新,Technology,Software—Application,3.42,4.32,6.93,10.24,19.58,1.46,82,23.75,23.68,22.43,0.61,246.93,4.06,-0.77,1.682,5.85
3188,鑫龍騰,Real Estate,Real Estate—Development,3.35,11.66,48.92,31.36,35.74,10.08,82,32.0,40.18,35.29,0.39,-12.98,3.22,-144.38,14.885,9.94
