Code,Name
719631,大中群益44購01
719632,大世科群益44購01
719633,元太群益3C購01
719634,世界群益3C購01
719635,世界群益42購01
719636,朋程群益41購01
719637,信音群益3C購01
719638,泰茂群益3C購02
719639,群聯群益3C購05
719640,環球晶群益42購01
719641,大中凱基41購01
719642,大世科凱基43購01
719643,世界凱基41購01
719644,永信建凱基3C購03
719645,朋程凱基41購01
719646,威剛凱基46購01
719647,原相凱基3C購01
719648,鈦昇凱基3C購02
719649,新漢凱基3C購01
719650,群翊凱基3C購01
719651,協禧元大3C購01
719652,旺矽元大3C購07
719653,朋程元大3C購03
719654,茂達元大3C購04
719655,神盾元大3C購02
719656,神盾元大3C購03
719657,晟德元大3C購01
719658,新門元大3C購01
719659,新門元大3C購02
719660,新門元大3C購03
719661,群翊元大41購02
719662,頎邦元大3C購01
719663,歐買尬元大3C購01
719664,營邦國泰42購01
719665,中光電國票43購01
719666,世界國票4A購01
719667,正基國票43購01
719668,艾訊國票41購01
719669,旺矽國票41購02
719670,信昌電國票41購01
719671,勁豐國票41購01
719672,晟德國票41購01
719673,新門國票41購01
719674,臺慶科國票46購01
719675,協禧中信3C購01
719676,宜鼎中信3C購01
719677,磐儀中信3C購01
719678,世界群益3C購02
719679,永信建群益3C購05
719680,原相群益3C購03
719681,廣明群益3C購02
719682,歐買尬群益3C購01
719683,環球晶群益43購01
719684,正基永豐42購01
719685,長聖永豐3C購01
719686,晟德永豐41購01
719687,營邦永豐42購01
719688,聯上永豐41購01
719689,世界富邦46購01
719690,高技富邦45購01
719691,聯亞富邦43購01
719692,力致元富41購02
719693,世界元富3C購01
719694,世界元富3C購02
719695,良維元富41購01
719696,振曜元富3C購01
719697,朋程凱基41購02
719698,波若威凱基44購01
719699,威剛凱基45購04
719700,胡連凱基41購01
719701,新門凱基41購01
719702,群聯凱基41購03
719703,廣明凱基47購01
719704,聯上凱基3C購01
719705,譜瑞凱基44購01
719706,力致統一4C購01
719707,中光電統一46購02
719708,中光電統一48購01
719709,宜鼎統一49購01
719710,原相統一48購01
719711,泰茂統一4C購01
719712,神盾統一45購01
719713,神盾統一46購01
719714,神盾統一46購02
719715,神盾統一56購01
719716,神盾統一56購02
719717,群聯統一47購01
719718,廣明統一48購01
719719,廣明統一56購01
719720,艾訊第一3C購01
719721,立端永豐42購01
719722,前鼎永豐3C購01
719723,萬泰科永豐43購01
719724,雍智永豐42購01
719725,醫揚永豐41購01
719726,世界兆豐44購01
719727,環球晶兆豐46購01
719728,家登富邦42購01
719729,耀勝富邦42購01
719730,中光電元富42購02
719731,立端元富3C購01
719732,福華元富41購01
719733,廣明元富3C購03
719734,耀勝元富3C購01
719735,耀勝元富3C購02
719736,元太國票41購01
719737,立端國票46購01
719738,艾訊國票48購01
719739,宜鼎國票41購01
719740,長聖國票41購01
719741,倉和國票41購01
719742,振發國票41購01
719743,神盾國票41購03
719744,神盾國票41購04
719745,廣明國票43購02
719746,聯上國票41購01
719747,力致台新3C購01
719748,神盾國泰42購01
719749,廣明國泰42購03
719750,千附精統一46購01
719751,元山統一45購01
719752,立端統一4A購01
719753,艾訊統一4A購01
719754,宜特統一4A購01
719755,旺矽統一4C購01
719756,原相統一45購01
719757,泰茂統一46購01
719758,神盾統一47購01
719759,神盾統一48購01
719760,神盾統一4C購01
719761,神盾統一4C購02
719762,神盾統一4C購03
719763,新漢統一46購01
719764,新漢統一4A購01
719765,廣明統一46購03
719766,廣明統一46購04
719767,廣明統一48購02
719768,廣明統一4A購01
719769,廣明統一4C購01
719770,磐儀統一45購02
719771,營邦統一49購02
719772,醫揚統一48購01
719773,醫揚統一4A購01
719774,驊訊統一45購01
719775,艾訊凱基44購01
719776,艾華凱基3C購01
719777,宜鼎凱基3C購01
719778,原相凱基3C購02
719779,捷波凱基3C購01
719780,新漢凱基3C購02
719781,群翊凱基41購02
719782,歐買尬凱基3C購01
719783,曜越凱基3C購01
719784,耀勝凱基43購03
719785,力致元大46購01
719786,世界元大3C購02
719787,世界元大3C購04
719788,同致元大3C購01
719789,艾訊元大3C購01
719790,艾訊元大41購01
719791,朋程元大3C購04
719792,威剛元大3C購09
719793,威剛元大3C購11
719794,原相元大41購01
719795,原相元大44購01
719796,原相元大46購01
719797,訊聯元大3C購01
719798,晟德元大41購01
719799,頎邦元大41購01
719800,廣明元大43購03
719801,聯上元大41購01
719802,耀勝元大3C購01
719803,艾訊中信3C購01
719804,艾訊群益44購01
719805,協禧群益3C購01
719806,宜鼎群益3C購01
719807,威剛群益3C購04
719808,家登群益3C購03
719809,捷波群益42購01
719810,群聯群益3C購06
719811,聯上群益41購01
719812,聯上群益42購01
719813,譜瑞群益42購02
719814,耀勝群益42購03
719815,大江永豐41購01
719816,艾訊永豐41購01
719817,艾訊永豐43購01
719818,新漢永豐3C購01
719819,譜瑞永豐42購01
719820,廣明富邦43購01
719821,聯上富邦3C購01
719822,譜瑞富邦44購01
719823,長聖元富41購01
719824,國眾元富3C購01
719825,國眾元富41購01
719826,聯亞元富3C購01
719827,正基元大41購01
719828,立端元大3C購01
719829,立端元大3C購02
719830,宜鼎元大3C購01
719831,金居元大41購01
719832,威剛元大3C購12
719833,晟德元大3C購02
719834,新漢元大3C購02
719835,頎邦元大3C購02
719836,廣明元大3C購05
719837,廣明元大41購02
719838,廣明元大43購04
719839,歐買尬元大3C購02
719840,營邦元大41購02
719841,聯亞元大43購01
719842,中光電凱基3C購05
719843,艾訊凱基41購01
719844,宜鼎凱基3C購02
719845,旺矽凱基41購03
719846,威剛凱基3C購06
719847,捷波凱基43購01
719848,廣明凱基44購01
719849,聯上凱基41購01
719850,譜瑞凱基41購02
719851,鑫龍騰凱基3C購01
719852,泰茂國票41購01
719853,捷波國票41購01
719854,統振國票41購01
719855,晶宏國票46購01
719856,頎邦國票41購01
719857,磐儀國票41購01
719858,聯亞台新3C購01
719859,雍智國泰42購01
719860,韋僑中信3C購01
719861,艾訊群益42購01
719862,原相群益3C購04
719863,捷波群益42購02
719864,醫揚群益3C購01
719865,山富元大3C購01
719866,元債20元大43購01
719867,威剛元大3C購13
719868,威剛元大3C購14
719869,威剛元大3C購15
719870,原相元大3C購02
719871,原相元大3C購03
719872,原相元大41購02
719873,晟德元大3C購03
719874,晶宏元大41購01
719875,曜越元大3C購01
719876,耀勝元大41購02
719877,山富元富41購01
719878,中光電元富3C購02
719879,鈊象元富3C購02
719880,鈊象元富41購01
719881,精剛元富43購01
719882,廣積元富41購01
719883,營邦元富41購02
719884,環球晶元富41購01
719885,台燿富邦44購01
719886,良維富邦42購01
719887,泰茂富邦46購01
719888,營邦富邦43購01
719889,大學光永豐41購01
719890,晟德永豐42購01
719891,晶宏永豐41購01
719892,鈊象永豐42購01
719893,群聯永豐41購03
719894,力致國票41購02
719895,台半國票41購01
719896,協禧國票41購01
719897,旺矽國票41購03
719898,神準國票41購01
719899,晟德國票41購02
719900,常珵國票3C購01
719901,鈊象國票41購01
719902,群聯國票41購01
719903,福華國票41購01
719904,新潤台新3C購01
719905,智通國泰42購01
719906,榮剛國泰42購02
719907,亞信中信3C購01
719908,力致凱基3C購02
719909,正基凱基43購01
719910,艾訊凱基3C購02
719911,宏碩凱基46購01
719912,宏碩凱基46購02
719913,宏碩凱基46購03
719914,宏碩凱基46購04
719915,宏碩凱基46購05
719916,原相凱基41購01
719917,晟德凱基41購02
719918,晶宏凱基41購01
719919,新漢凱基3C購03
719920,中光電群益3C購03
719921,正基群益44購01
719922,正德群益3C購01
719923,立端群益3C購01
719924,邦特群益3C購01
719925,勁豐群益3C購01
719926,泰茂群益43購01
719927,晟德群益42購01
719928,國債20群益42購01
719929,晶宏群益3C購01
719930,晶宏群益3C購02
719931,雍智群益44購01
719932,福華群益3C購01
719933,藏壽司群益3C購01
719934,大世科元大3C購01
719935,大世科元大3C購02
719936,山富元大41購01
719937,台星科元大3C購01
719938,正基元大41購02
719939,東捷元大3C購02
719940,金居元大41購02
719941,信驊元大3C購02
719942,信驊元大3C購03
719943,信驊元大41購01
719944,原相元大3C購04
719945,原相元大41購03
719946,晟德元大3C購04
719947,晶宏元大41購02
719948,醫揚元大3C購01
719949,晟德第一3C購01
719950,力致永豐42購01
719951,長聖永豐42購01
719952,泰茂永豐42購02
719953,神準永豐3C購01
719954,聚積永豐41購01
719955,力旺凱基41購03
719956,力旺凱基45購01
719957,大宇資凱基41購01
719958,山富凱基43購01
719959,弘塑凱基3C購04
719960,立端凱基3C購01
719961,信驊凱基3C購04
719962,信驊凱基3C購05
719963,神準凱基41購01
719964,晟德凱基3C購01
719965,晶宏凱基3C購02
719966,德微凱基41購01
719967,聯亞凱基3C購04
719968,鑫科凱基3C購01
719969,弘塑國票44購01
719970,宏捷科國票41購02
719971,岱稜國票3C購01
719972,信驊國票41購01
719973,信驊國票41購03
719974,昱展國票3C購01
719975,普萊德國票41購01
719976,德微國票41購03
719977,歐買尬國票41購01
719978,力旺國泰42購01
719979,晟德國泰42購01
719980,山富台新3C購01
719981,弘塑元富41購03
719982,東捷元富3C購01
719983,信驊元富41購01
719984,信驊元富41購02
719985,信驊元富41購03
719986,前鼎元富3C購02
719987,昱展元富3C購01
719988,昱展元富3C購02
719989,昱展元富3C購03
719990,昱展元富3C購04
719991,昱展元富43購01
719992,昱展元富46購01
719993,華星光元富3C購02
719994,精材元富41購01
719995,精材元富41購02
719996,力旺兆豐43購01
719997,信驊富邦43購01
719998,晟德富邦43購01
719999,宇峻中信3C購01
720000,晟德中信3C購01
720001,力旺群益3C購03
720002,元債20群益42購01
720003,安碁群益3C購01
720004,艾訊群益46購01
720005,信驊群益46購01
720006,原相群益3C購05
720007,家登群益3C購04
720008,泰茂群益41購01
720009,神準群益44購01
720010,世界元大3C購05
720011,世界元大3C購06
720012,世界元大3C購07
720013,晶宏元大3C購01
720014,聯上元大3C購01
720015,雙鴻元大3C購05
720016,雙鴻元大3C購06
720017,雙鴻元大3C購07
720018,雙鴻元大3C購08
720019,雙鴻元大43購02
720020,鑫科元大41購01
720021,泰茂永豐44購01
720022,雙鴻永豐41購02
720023,雙鴻永豐44購02
720024,耀勝永豐3C購01
720025,漢磊兆豐43購01
720026,耀勝兆豐43購01
720027,精材富邦44購01
720028,雙鴻富邦41購02
720029,力致國票41購03
720030,大世科國票41購01
720031,世德國票41購01
720032,正基國票41購02
720033,宜特國票43購01
720034,國債20國票41購01
720035,聯上國票41購02
720036,雙鴻國票3C購04
720037,雙鴻國票41購01
720038,大宇資國泰42購01
720039,弘塑國泰42購01
720040,原相國泰42購01
720041,鈊象國泰42購02
720042,雙鴻國泰42購01
720043,雙鴻台新3C購01
720044,大世科凱基44購01
720045,韋僑凱基3C購01
720046,統振凱基41購01
720047,晶宏凱基41購02
720048,群聯凱基43購01
720049,聖暉*凱基3C購02
720050,聯上凱基41購02
720051,雙鴻凱基3C購06
720052,永信建元富43購01
720053,東捷元富41購01
720054,凌陽創元富3C購01
720055,雍智元富41購01
720056,雍智元富43購01
720057,譜瑞元富3C購01
720058,鑫龍騰元富3C購01
720059,翔名中信42購01
720060,聯上中信3C購01
720061,雙鴻中信43購01
720062,雙鴻中信44購01
720063,耀勝中信3C購01
720064,佶優群益3C購01
720065,晟德群益3C購01
720066,萬泰科群益44購01
720067,雙鴻群益3C購13
720068,均豪富邦42購01
720069,弘塑元富41購04
720070,先進光元富3C購01
720071,先進光元富3C購02
720072,先進光元富41購01
720073,先進光元富42購01
720074,先進光元富43購01
720075,均豪元富3C購01
720076,均豪元富3C購02
720077,均豪元富41購01
720078,先進光第一3C購01
720079,先進光永豐3C購01
720080,松瑞藥永豐41購01
720081,華景電永豐42購01
720082,精材永豐42購01
720083,力致凱基46購01
720084,元太凱基3C購04
720085,台半凱基3C購01
720086,永捷凱基3C購01
720087,永捷凱基3C購02
720088,先進光凱基3C購01
720089,先進光凱基41購01
720090,先進光凱基43購01
720091,波若威凱基43購02
720092,訊聯凱基3C購01
720093,晟德凱基3C購02
720094,晶宏凱基46購01
720095,精材凱基3C購01
720096,聯上凱基41購03
720097,耀勝凱基41購01
720098,大世科國票42購01
720099,大學光國票3C購01
720100,山富國票41購01
720101,永捷國票3C購01
720102,永捷國票41購01
720103,兆利國票3C購01
720104,兆利國票41購01
720105,先進光國票41購01
720106,合晶國票3C購01
720107,泰茂國票3C購02
720108,訊聯國票41購01
720109,崧騰國票41購01
720110,華景電國票41購01
720111,新潤國票41購02
720112,群聯國票41購02
720113,精材國票43購01
720114,聯上國票41購03
720115,台半國泰42購01
720116,弘塑國泰42購02
720117,先進光中信41購01
720118,均豪中信42購01
720119,大學光群益3C購01
720120,世界群益42購02
720121,永捷群益3C購01
720122,先進光群益3C購01
720123,均豪群益3C購01
720124,宜鼎群益3C購02
720125,鈊象群益3C購03
720126,精材群益42購01
720127,元太元大3C購01
720128,元太元大3C購02
720129,元太元大3C購03
720130,台燿元大3C購02
720131,台燿元大3C購03
720132,台燿元大43購01
720133,正基元大41購03
720134,永捷元大3C購01
720135,先進光元大3C購01
720136,均豪元大3C購02
720137,均豪元大3C購03
720138,均豪元大41購01
720139,晶宏元大3C購02
720140,優群元大3C購02
720141,聯亞元大43購02
720142,譜瑞元大41購01
720143,世界元大3C購08
720144,正淩元大3C購01
720145,原相元大3C購05
720146,富喬元大3C購01
720147,富喬元大3C購02
720148,富喬元大3C購03
720149,富喬元大3C購04
720150,富喬元大3C購05
720151,晶宏元大3C購03
720152,華景電元大3C購01
720153,廣明元大3C購09
720154,廣明元大3C購10
720155,廣明元大41購03
720156,世德凱基3C購01
720157,台燿凱基3C購04
720158,正淩凱基3C購01
720159,兆利凱基3C購02
720160,宇峻凱基41購01
720161,旺矽凱基3C購06
720162,建榮凱基3C購02
720163,泰茂凱基3C購01
720164,統振凱基3C購01
720165,富喬凱基41購01
720166,華星光凱基43購02
720167,精材凱基43購01
720168,磐亞凱基41購01
720169,驊訊凱基3C購01
720170,世界國票48購01
720171,弘塑國票45購01
720172,正淩國票3C購01
720173,正淩國票41購01
720174,先進光國票3C購01
720175,倉和國票42購02
720176,原相國票42購01
720177,崧騰國票41購02
720178,華景電國票41購02
720179,廣明國票45購02
720180,先進光台新3C購01
720181,富喬第一3C購01
720182,精材第一3C購01
720183,正淩統一56購01
720184,正淩統一56購02
720185,先進光統一4C購01
720186,先進光統一56購01
720187,先進光統一56購02
720188,均豪統一47購01
720189,建榮統一45購01
720190,高技統一47購01
720191,富喬統一47購01
720192,富喬統一48購01
720193,華景電統一45購02
720194,華景電統一49購01
720195,精材統一45購01
720196,精材統一49購01
720197,元太永豐43購01
720198,弘塑永豐3C購02
720199,正淩永豐3C購01
720200,正淩永豐42購01
720201,博智永豐42購02
720202,榮剛永豐42購01
720203,廣明永豐42購06
720204,環球晶永豐41購02
720205,穩懋永豐42購01
720206,耀勝永豐42購01
720207,富喬國泰42購01
720208,精材國泰42購01
720209,廣明國泰42購04
720210,德微國泰42購01
720211,安勤富邦3C購01
720212,旺矽富邦43購01
720213,富喬富邦41購02
720214,正淩元富3C購01
720215,正淩元富43購01
720216,精材元富41購03
720217,精材元富41購04
720218,優群元富46購01
720219,世界中信3C購02
720220,富喬中信41購01
720221,富喬中信42購01
720222,順達中信3C購01
720223,元太群益3C購02
720224,元太群益42購02
720225,台燿群益3C購01
720226,正淩群益3C購01
720227,永捷群益42購01
720228,先進光群益3C購02
720229,晟德群益3C購02
720230,華景電群益3C購01
720231,萬泰科群益3C購01
720232,精材群益46購01
720233,廣明群益3C購04
720234,撼訊群益41購01
720235,耀勝群益42購04
720236,力致兆豐43購01
720237,世界兆豐43購02
720238,力致富邦44購01
720239,精材富邦46購01
720240,兆利永豐3C購02
720241,均豪永豐41購01
720242,宏捷科永豐41購01
720243,宜特永豐41購01
720244,旺矽永豐42購01
720245,昱展永豐3C購01
720246,創惟永豐42購01
720247,精材永豐43購01
720248,精材永豐44購01
720249,穩懋永豐41購01
720250,譜瑞永豐42購02
720251,元太元富3C購02
720252,兆利元富3C購01
720253,耕興元富3C購01
720254,精材元富3C購01
720255,精材元富41購05
720256,精材元富44購01
720257,精材元富44購02
720258,穩懋元富41購01
720259,穩懋元富41購02
720260,安勤凱基3C購01
720261,富喬凱基3C購03
720262,華景電凱基3C購01
720263,新潤凱基46購01
720264,群聯凱基3C購09
720265,精材凱基43購02
720266,精材凱基46購01
720267,穩懋凱基3C購02
720268,譜瑞凱基3C購08
720269,耀勝凱基41購02
720270,兆利國泰42購01
720271,晟德國泰42購02
720272,精材國泰42購02
720273,優群國泰42購01
720274,譜瑞國泰42購01
720275,世界元大3C購10
720276,台半元大41購01
720277,旺矽元大3C購09
720278,朋程元大3C購05
720279,原相元大3C購06
720280,富喬元大3C購06
720281,華景電元大41購01
720282,萬泰科元大41購02
720283,雍智元大46購01
720284,精材元大3C購01
720285,精材元大3C購02
720286,精材元大3C購03
720287,精材元大3C購04
720288,精材元大41購01
720289,廣明元大3C購11
720290,廣明元大3C購12
720291,廣明元大41購04
720292,良維國票41購03
720293,晶宏國票41購01
720294,精材國票41購01
720295,精材國票41購02
720296,穩懋國票42購01
720297,寶雅國票41購01
720298,精材中信42購01
720299,台燿群益3C購02
720300,弘塑群益41購03
720301,先進光群益41購01
720302,先進光群益41購02
720303,亞信群益42購01
720304,家登群益3C購05
720305,華星光群益42購03
720306,精材群益44購02
720307,廣明群益3C購05
720308,美琪瑪台新3C購01
720309,精材台新3C購01
720310,茂達凱基3C購02
720311,晶宏凱基42購01
720312,穩懋凱基3C購03
720313,力致元大3C購01
720314,佳邦元大44購01
720315,旺矽元大3C購10
720316,建榮元大44購01
720317,神準元大41購01
720318,廣明元大41購05
720319,優群元大3C購03
720320,公準永豐42購01
720321,先進光永豐42購01
720322,先進光永豐44購01
720323,泰茂永豐44購02
720324,鈊象永豐42購02
720325,新潤永豐41購01
720326,福華永豐43購01
720327,世界富邦45購01
720328,正德富邦46購01
720329,光頡富邦44購01
720330,原相富邦44購01
720331,智通富邦42購01
720332,原相元富41購01
720333,昇佳電國泰42購01
720334,創惟國泰42購01
720335,新普國泰42購01
720336,先進光中信42購01
720337,群聯群益3C購07
720338,福華群益42購01
720339,聯亞群益43購01
720340,譜瑞群益42購03
720341,雍智台新3C購01
720342,力旺富邦43購01
720343,正基富邦44購01
720344,先進光元富43購02
720345,長聖元富3C購01
720346,泰茂元富41購01
720347,譜瑞元富3C購02
720348,力旺元大3C購04
720349,力旺元大41購03
720350,正基元大3C購01
720351,先進光元大3C購02
720352,先進光元大41購01
720353,良維元大41購01
720354,協禧元大41購01
720355,旺矽元大3C購11
720356,朋程元大3C購06
720357,建榮元大3C購01
720358,建榮元大44購02
720359,訊聯元大3C購02
720360,訊聯元大3C購03
720361,華景電元大3C購02
720362,福華元大41購01
720363,雙鴻元大3C購09
720364,雙鴻元大3C購10
720365,雙鴻元大44購02
720366,穩懋兆豐43購01
720367,尼克森國票3C購01
720368,正基國票41購03
720369,先進光國票41購03
720370,先進光國票42購01
720371,先進光國票43購01
720372,先進光國票44購01
720373,先進光國票46購01
720374,安國國票3C購01
720375,安國國票41購01
720376,安國國票42購01
720377,安國國票43購01
720378,昇佳電國票41購01
720379,勁豐國票41購02
720380,高技國票41購01
720381,晟德國票41購03
720382,普萊德國票41購02
720383,新潤國票41購03
720384,群聯國票41購03
720385,福華國票3C購01
720386,廣積國票41購01
720387,力旺凱基41購04
720388,山富凱基3C購01
720389,正德凱基3C購02
720390,安國凱基3C購01
720391,安國凱基42購01
720392,安國凱基44購01
720393,朋程凱基3C購01
720394,波若威凱基42購01
720395,福華凱基42購01
720396,營邦凱基3C購02
720397,聯亞凱基44購02
720398,力旺台新3C購01
720399,鈊象台新3C購01
720400,力旺國泰42購02
720401,正基國泰42購01
720402,雙鴻國泰42購02
720403,譜瑞國泰42購02
720404,先進光中信3C購01
720405,宏捷科中信41購01
720406,力旺群益3C購04
720407,安國群益3C購01
720408,安國群益3C購02
720409,安國群益42購01
720410,均豪群益3C購02
720411,沛亨群益3C購01
720412,勁豐群益42購01
720413,訊聯群益3C購01
720414,福華群益41購01
720415,廣明群益3C購06
720416,雙鴻群益42購06
720417,元太元大3C購05
720418,永捷元大3C購02
720419,良維元大41購02
720420,佳邦元大3C購02
720421,松瑞藥元大41購01
720422,宣德元大3C購01
720423,宣德元大3C購02
720424,宣德元大41購01
720425,華景電元大3C購03
720426,廣運元大3C購04
720427,廣運元大3C購05
720428,廣運元大3C購06
720429,廣積元大3C購01
720430,譜瑞元大3C購02
720431,華景電第一3C購01
720432,中菲行永豐41購01
720433,世界永豐42購02
720434,宣德永豐41購01
720435,晟德永豐41購02
720436,廣運永豐3C購01
720437,廣運永豐41購02
720438,廣運永豐42購02
720439,穩懋永豐41購02
720440,世界國票44購01
720441,均豪國票3C購01
720442,均豪國票41購01
720443,宣德國票41購01
720444,訊聯國票41購02
720445,福華國票41購02
720446,廣運國票46購01
720447,正德凱基41購01
720448,均豪凱基3C購01
720449,旺矽凱基3C購07
720450,訊聯凱基3C購02
720451,華景電凱基41購01
720452,鈊象凱基42購01
720453,福華凱基3C購01
720454,廣運凱基3C購06
720455,廣運凱基41購03
720456,廣運凱基42購02
720457,廣運凱基43購01
720458,廣運凱基44購01
720459,譜瑞凱基42購01
720460,亞泰元富3C購01
720461,亞泰元富43購01
720462,旺矽元富41購01
720463,原相元富41購02
720464,智擎元富46購01
720465,廣運富邦42購02
720466,廣運兆豐43購01
720467,元太台新3C購01
720468,朋程台新3C購01
720469,廣運台新3C購01
720470,力致國泰42購01
720471,宏捷科國泰42購01
720472,廣運國泰42購01
720473,世界中信42購01
720474,朋程中信3C購01
720475,晟德中信43購01
720476,均豪群益3C購03
720477,波若威群益44購01
720478,廣運群益3C購04
720479,廣運群益41購02
720480,廣運群益41購03
720481,雙鴻群益42購07
720482,正基元大3C購02
720483,正德元大3C購02
720484,艾訊元大3C購02
720485,良維元大44購01
720486,振曜元大43購02
720487,雍智元大3C購02
720488,廣運元大3C購08
720489,廣運元大3C購09
720490,廣運元大43購02
720491,德微元大3C購01
720492,譜瑞元大3C購03
720493,譜瑞元大3C購04
720494,譜瑞元大3C購05
720495,朋程國泰42購02
720496,群聯國泰42購01
720497,台星科國票44購01
720498,朋程國票3C購01
720499,茂綸國票42購01
720500,譜瑞國票42購01
720501,廣運台新3C購02
720502,茂綸元富3C購01
720503,廣運元富3C購01
720504,朋程兆豐42購02
720505,耀勝兆豐43購02
720506,世界富邦42購01
720507,廣運富邦42購03
720508,茂綸永豐3C購01
720509,茂綸永豐42購01
720510,廣運永豐44購02
720511,環球晶永豐3C購02
720512,環球晶永豐42購01
720513,譜瑞永豐43購01
720514,力致凱基42購01
720515,波若威凱基44購02
720516,茂綸凱基3C購01
720517,泰茂凱基3C購02
720518,萬泰科凱基3C購01
720519,精測凱基3C購01
720520,聯亞凱基43購01
720521,鈊象中信42購01
720522,廣運中信42購01
720523,寶雅中信3C購01
720524,茂綸群益42購01
720525,鈊象群益42購07
720526,鈊象群益45購04
720527,廣運群益3C購05
720528,廣運群益42購03
720529,廣運群益42購04
720530,優群群益3C購01
720531,環球晶群益42購02
720532,元太元大3C購06
720533,元太元大3C購07
720534,台星科元大3C購02
720535,均豪元大3C購04
720536,均豪元大3C購05
720537,均豪元大3C購06
720538,良維元大43購01
720539,旺矽元大3C購12
720540,朋程元大3C購07
720541,東捷元大3C購03
720542,宣德元大3C購03
720543,茂綸元大3C購01
720544,廣運元大3C購10
720545,廣運元大43購03
720546,聯亞元大3C購02
720547,雙鴻元大3C購15
720548,雙鴻元大43購03
720549,雙鴻元大44購03
720550,譜瑞元大43購01
720551,均豪第一3C購01
720552,均豪永豐42購01
720553,宜特永豐42購01
720554,東捷永豐42購01
720555,東捷永豐43購01
720556,群聯永豐42購02
720557,廣運永豐46購01
720558,廣積永豐42購01
720559,穩懋永豐42購02
720560,千附精國票3C購02
720561,弘塑國票42購02
720562,晟德國票42購01
720563,鈊象國票47購01
720564,穩懋國票43購01
720565,波若威國泰42購01
720566,高技國泰42購01
720567,雍智國泰42購02
720568,漢科國泰42購01
720569,廣運國泰42購02
720570,世界兆豐43購03
720571,弘塑富邦44購01
720572,永信建富邦42購01
720573,振曜富邦42購02
720574,台燿元富46購01
720575,均豪元富3C購03
720576,前鼎元富46購01
720577,茂綸元富3C購02
720578,廣運元富3C購02
720579,台星科凱基44購01
720580,弘塑凱基3C購05
720581,合晶凱基3C購01
720582,均豪凱基3C購02
720583,晟德凱基42購01
720584,廣運凱基3C購08
720585,環球晶凱基3C購02
720586,聯亞凱基46購01
720587,穩懋台新3C購01
720588,晟德中信42購01
720589,聚和中信3C購01
720590,營邦中信42購01
720591,穩懋中信42購01
720592,穩懋中信44購01
720593,力致群益46購01
720594,中美晶群益42購01
720595,旺玖群益3C購01
720596,茂綸群益3C購01
720597,晟德群益3C購03
720598,醫揚群益42購01
720599,台星科凱基3C購01
720600,均豪凱基3C購03
720601,良維凱基44購02
720602,東捷凱基3C購02
720603,佶優凱基3C購01
720604,原相凱基3C購03
720605,振曜凱基43購02
720606,穩懋凱基42購01
720607,譜瑞凱基3C購09
720608,台星科國票43購02
720609,正德國票3C購02
720610,伍豐國票42購01
720611,佳邦國票42購02
720612,旺矽國票42購01
720613,宣德國票42購01
720614,泰茂國票3C購03
720615,神準國票42購01
720616,耀勝國票42購01
720617,台星科國泰42購01
720618,弘塑國泰42購03
720619,原相國泰42購02
720620,晟德國泰42購03
720621,雙鴻國泰42購03
720622,合晶元大3C購01
720623,均豪元大3C購07
720624,均豪元大3C購08
720625,均豪元大3C購09
720626,朋程元大3C購08
720627,東捷元大3C購04
720628,東捷元大3C購05
720629,富喬元大3C購07
720630,華景電元大3C購04
720631,廣運元大43購04
720632,廣運元大45購03
720633,中探針兆豐46購01
720634,欣銓兆豐43購01
720635,晟德兆豐46購01
720636,山富永豐43購01
720637,台星科永豐3C購01
720638,佳邦永豐3C購02
720639,波若威永豐46購01
720640,雍智永豐43購01
720641,台星科元富42購01
720642,閎康元富3C購01
720643,環球晶元富3C購01
720644,聯亞元富3C購02
720645,世界富邦42購02
720646,兆利富邦45購01
720647,均豪富邦44購01
720648,神準富邦43購01
720649,晟德富邦45購01
720650,鈊象富邦43購01
720651,振曜台新3C購01
720652,富喬台新3C購01
720653,台星科中信3C購01
720654,旺矽中信42購01
720655,茂綸中信3C購01
720656,環球晶中信3C購01
720657,均豪群益3C購04
720658,建榮群益3C購01
720659,美而快群益42購01
720660,富喬群益42購03
720661,廣運群益3C購06
720662,環球晶群益42購03
720663,曜亞群益42購01
720664,類比科群益3C購01
720665,翔名富邦44購01
720666,均豪元富3C購04
720667,波若威元富43購01
720668,廣運元富3C購03
720669,穩懋元富3C購01
720670,台半元大3C購02
720671,台星科元大3C購03
720672,台星科元大3C購04
720673,正淩元大3C購02
720674,東捷元大3C購06
720675,南俊元大3C購01
720676,南俊元大3C購02
720677,南俊元大44購01
720678,茂迪元大3C購01
720679,富喬元大3C購08
720680,華星光元大3C購03
720681,廣運元大45購04
720682,德微元大3C購02
720683,穩懋元大3C購01
720684,譜瑞元大43購02
720685,譜瑞元大45購01
720686,譜瑞元大46購01
720687,正基國票3C購03
720688,東捷國票42購01
720689,信昌電國票3C購01
720690,信昌電國票42購01
720691,南俊國票42購01
720692,高技國票48購01
720693,創惟國票42購01
720694,華星光國票3C購01
720695,聚和國票42購01
720696,臺慶科國票42購02
720697,千附中信3C購01
720698,中美晶群益3C購04
720699,東捷群益42購01
720700,南俊群益3C購01
720701,南俊群益42購01
720702,原相群益3C購06
720703,振曜群益46購01
720704,譜瑞群益42購04
720705,力致凱基42購02
720706,山富凱基42購01
720707,正淩凱基3C購02
720708,宏捷科凱基3C購01
720709,佳邦凱基3C購01
720710,東捷凱基3C購03
720711,東捷凱基3C購04
720712,東捷凱基42購01
